cellIndex,gene_name,unsplice,splice,unsplice_predict,splice_predict,alpha,beta,gamma,loss,cellID,clusters,embedding1,embedding2
580,Myo1b,0.11395743,0.3082888,0.12613353,0.3064969,0.10220686,0.6831908,0.264163,0.1302785724401474,cell_11234,Haematoendothelial progenitors,-1.749363,14.227259
581,Myo1b,0.03717086,0.28199372,0.080656946,0.25673872,0.11136382,0.6562035,0.2656146,0.1302785724401474,cell_11245,Haematoendothelial progenitors,-0.7881074,13.9904
582,Myo1b,0.018174116,0.077127956,0.0774589,0.07345737,0.13015343,0.6373818,0.24537179,0.1302785724401474,cell_11248,Blood progenitors 2,1.8140837,14.56953
583,Myo1b,0.11579338,0.26385513,0.1290136,0.26924986,0.1054754,0.68255156,0.25864762,0.1302785724401474,cell_11249,Haematoendothelial progenitors,0.504916,11.014249
584,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_11270,Blood progenitors 2,5.1139426,13.717121
585,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_11273,Blood progenitors 2,5.899686,14.930122
586,Myo1b,0.017178658,0.040561363,0.078185305,0.041060556,0.13288887,0.6330867,0.24351245,0.1302785724401474,cell_11291,Blood progenitors 2,3.753994,15.443347
587,Myo1b,0.008687967,0.10060921,0.07059268,0.09094488,0.12934068,0.6366576,0.24709393,0.1302785724401474,cell_11292,Blood progenitors 1,0.9776294,13.608372
588,Myo1b,0.0,0.011535409,0.06845252,0.010137,0.13690504,0.6240981,0.24245493,0.1302785724401474,cell_11295,Erythroid1,6.902347,12.994595
589,Myo1b,0.0053124274,0.009532983,0.071861155,0.010039992,0.13642105,0.62562674,0.24227248,0.1302785724401474,cell_11296,Erythroid1,6.1610594,13.552135
590,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_11301,Blood progenitors 2,5.390456,15.275786
591,Myo1b,0.02694216,0.11972504,0.08127442,0.113555506,0.12602022,0.64418346,0.2480247,0.1302785724401474,cell_11310,Blood progenitors 1,0.6993481,13.566129
592,Myo1b,0.017642656,0.18695219,0.07285198,0.16877882,0.12178186,0.64407647,0.2551987,0.1302785724401474,cell_11315,Blood progenitors 1,0.45724893,14.438525
593,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_11317,Blood progenitors 2,5.602231,14.739223
594,Myo1b,0.005967139,0.0,0.07258578,0.0018640971,0.13696547,0.62478757,0.24185568,0.1302785724401474,cell_11329,Erythroid1,5.8845487,13.436173
595,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_11332,Erythroid1,7.904263,13.00762
596,Myo1b,0.011245724,0.15348119,0.07010856,0.13779454,0.12494152,0.64165163,0.25142574,0.1302785724401474,cell_11335,Blood progenitors 1,-0.40425858,14.00876
597,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_11336,Erythroid1,7.952638,13.332645
598,Myo1b,0.002478024,0.068714775,0.0679853,0.06107595,0.13257878,0.6312367,0.24509826,0.1302785724401474,cell_11365,Blood progenitors 2,1.9154925,14.451233
599,Myo1b,0.004953308,0.010484895,0.071602106,0.010764005,0.1363965,0.6256247,0.2423193,0.1302785724401474,cell_11372,Blood progenitors 2,3.681765,14.863868
600,Myo1b,0.0056807175,0.021144755,0.07170352,0.020359244,0.1356078,0.6270659,0.24276504,0.1302785724401474,cell_11379,Blood progenitors 2,4.5219693,14.766611
601,Myo1b,0.008178636,0.039045185,0.07261824,0.03686839,0.1340323,0.6300666,0.24347888,0.1302785724401474,cell_11386,Erythroid1,6.7136106,14.372726
602,Myo1b,0.009600192,0.00659339,0.07463583,0.008803899,0.13608842,0.62677246,0.24207836,0.1302785724401474,cell_11391,Blood progenitors 2,4.9532065,14.522681
603,Myo1b,0.0,0.0145889,0.06835202,0.012819361,0.13670404,0.62443805,0.24258704,0.1302785724401474,cell_11413,Blood progenitors 2,5.728802,14.728207
604,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_11417,Blood progenitors 2,6.393373,14.822229
605,Myo1b,0.016733963,0.013988709,0.07883337,0.017565196,0.13474126,0.6300033,0.2423008,0.1302785724401474,cell_11426,Blood progenitors 2,4.295604,15.184729
606,Myo1b,0.008881973,0.0,0.07441174,0.002778999,0.13661754,0.6257616,0.24181093,0.1302785724401474,cell_11429,Blood progenitors 2,5.6788716,14.719053
607,Myo1b,0.018613888,0.019511187,0.07989118,0.02301744,0.13429828,0.6309105,0.24248613,0.1302785724401474,cell_11437,Blood progenitors 2,4.700943,14.790558
608,Myo1b,0.015421307,0.0,0.078500606,0.0048417696,0.13584213,0.6279325,0.2417116,0.1302785724401474,cell_11440,Erythroid1,7.259457,13.970159
609,Myo1b,0.0,0.00330697,0.0687281,0.0029066727,0.1374562,0.62316674,0.24209316,0.1302785724401474,cell_11443,Blood progenitors 2,5.3477917,13.888662
610,Myo1b,0.010679161,0.019358885,0.07490286,0.02036622,0.13515884,0.6284612,0.24261558,0.1302785724401474,cell_11446,Blood progenitors 2,4.921223,15.312334
611,Myo1b,0.018662449,0.05894554,0.078431025,0.05767443,0.13139994,0.63565093,0.24437852,0.1302785724401474,cell_11448,Blood progenitors 2,2.889506,15.504191
612,Myo1b,0.0,0.025214553,0.0679896,0.022150334,0.1359792,0.62565595,0.24305157,0.1302785724401474,cell_11452,Erythroid1,7.712944,13.761719
613,Myo1b,0.0,0.019649066,0.06818014,0.017263569,0.13636027,0.6250239,0.24281022,0.1302785724401474,cell_11456,Blood progenitors 2,4.0316634,15.246918
614,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_11464,Erythroid1,5.767809,13.398402
615,Myo1b,0.0055599613,0.024916157,0.07148607,0.02363412,0.13534123,0.6275228,0.24293777,0.1302785724401474,cell_11474,Blood progenitors 2,4.2462664,15.366654
616,Myo1b,0.12390428,0.31167847,0.13174884,0.31310233,0.100823894,0.68710124,0.2640127,0.1302785724401474,cell_11490,Haematoendothelial progenitors,-0.8993027,11.557003
617,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_11495,Erythroid1,5.3733706,13.281959
618,Myo1b,0.06716132,0.26619187,0.099912286,0.25366858,0.110176295,0.6651799,0.26191986,0.1302785724401474,cell_11498,Haematoendothelial progenitors,-3.756129,9.640235
619,Myo1b,0.017651562,0.09046416,0.07661194,0.08496641,0.12919344,0.63862216,0.24615464,0.1302785724401474,cell_11499,Blood progenitors 2,1.8700897,14.433389
620,Myo1b,0.021686489,0.039570905,0.08113405,0.04162534,0.13263957,0.63377905,0.24350142,0.1302785724401474,cell_11509,Blood progenitors 2,3.857139,14.666146
621,Myo1b,0.008588548,0.04200024,0.072778285,0.03959132,0.13379404,0.6304398,0.24362738,0.1302785724401474,cell_11512,Blood progenitors 2,2.0784364,14.690487
622,Myo1b,0.013405369,0.05591964,0.075265504,0.053336192,0.1322138,0.63359195,0.24428684,0.1302785724401474,cell_11518,Blood progenitors 2,4.290623,15.111771
623,Myo1b,0.029320309,0.21883562,0.07863207,0.20010889,0.117690675,0.6503053,0.2582789,0.1302785724401474,cell_11545,Blood progenitors 1,-0.3057417,14.166115
624,Myo1b,0.013478436,0.045159098,0.07571532,0.043918174,0.13299793,0.63242996,0.24371648,0.1302785724401474,cell_11570,Blood progenitors 2,2.716106,15.142081
625,Myo1b,0.0,0.023456223,0.068055525,0.020606583,0.13611105,0.62544227,0.24297525,0.1302785724401474,cell_11576,Blood progenitors 2,2.6701102,14.554664
626,Myo1b,0.009843246,0.073857404,0.07241838,0.067920886,0.13139255,0.6341705,0.24527447,0.1302785724401474,cell_11592,Blood progenitors 2,2.9146857,15.274524
627,Myo1b,0.0040483545,0.030274924,0.07026639,0.027865296,0.13497883,0.62809837,0.24317221,0.1302785724401474,cell_11593,Blood progenitors 2,4.0150237,15.15274
628,Myo1b,0.0,0.0145889,0.06835203,0.012819361,0.13670406,0.62443805,0.24258702,0.1302785724401474,cell_11623,Blood progenitors 2,6.2493114,14.154585
629,Myo1b,0.010299986,0.027463013,0.074400924,0.027366968,0.13468267,0.62920415,0.24297716,0.1302785724401474,cell_11628,Blood progenitors 2,4.438888,14.946398
630,Myo1b,0.08953073,0.3254239,0.11077437,0.31211,0.102984674,0.6757166,0.26772833,0.1302785724401474,cell_11654,Haematoendothelial progenitors,-1.8874294,13.922797
631,Myo1b,0.0,0.0060539152,0.06863635,0.005320745,0.1372727,0.62347674,0.24221355,0.1302785724401474,cell_11657,Erythroid1,6.3805842,12.548708
632,Myo1b,0.12331539,0.20451276,0.13621992,0.22061896,0.109713025,0.68040144,0.2527547,0.1302785724401474,cell_11658,Haematoendothelial progenitors,-1.8530455,12.722179
633,Myo1b,0.005480593,0.007751871,0.07202011,0.008527303,0.13650729,0.6255251,0.24218456,0.1302785724401474,cell_11667,Blood progenitors 2,4.5250545,15.277853
634,Myo1b,0.0,0.043968085,0.06730119,0.038607642,0.13460238,0.62790465,0.24383345,0.1302785724401474,cell_11672,Blood progenitors 2,3.1206043,14.76164
635,Myo1b,0.0,0.012098111,0.068434425,0.010631344,0.13686885,0.6241593,0.24247868,0.1302785724401474,cell_11680,Blood progenitors 2,5.2125053,14.033725
636,Myo1b,0.0,0.046545066,0.06718492,0.04086706,0.13436984,0.6282682,0.24397884,0.1302785724401474,cell_11682,Blood progenitors 2,4.6294107,15.289815
637,Myo1b,0.01572149,0.2820114,0.066575885,0.24972713,0.112001024,0.65466005,0.26545298,0.1302785724401474,cell_11683,Haematoendothelial progenitors,-1.166701,13.785781
638,Myo1b,0.010776731,0.06465907,0.073289484,0.060158357,0.13185434,0.6336644,0.2448265,0.1302785724401474,cell_11685,Blood progenitors 2,1.6045692,14.281072
639,Myo1b,0.015493061,0.07626089,0.075807504,0.07183641,0.13049033,0.6365075,0.24534717,0.1302785724401474,cell_11723,Blood progenitors 2,2.9975562,15.381017
640,Myo1b,0.0,0.006931337,0.06860696,0.0060917716,0.13721392,0.6235761,0.24225211,0.1302785724401474,cell_11724,Blood progenitors 2,5.1494126,15.056681
641,Myo1b,0.016832568,0.08028408,0.07648198,0.0757937,0.13002905,0.6374676,0.2455155,0.1302785724401474,cell_11736,Blood progenitors 2,2.8856761,15.1627245
642,Myo1b,0.0045968,0.016053913,0.07119832,0.0155457035,0.13608101,0.6260808,0.24258186,0.1302785724401474,cell_11737,Blood progenitors 2,6.4108086,14.424724
643,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_11739,Erythroid1,6.8355,13.78103
644,Myo1b,0.04038839,0.11661713,0.08967245,0.11527432,0.12475378,0.6483461,0.24757324,0.1302785724401474,cell_11743,Haematoendothelial progenitors,-1.0293094,11.453129
645,Myo1b,0.007888894,0.034595415,0.07261455,0.032869242,0.13441624,0.62935525,0.24330582,0.1302785724401474,cell_11751,Blood progenitors 2,3.7400768,15.273802
646,Myo1b,0.0,0.0071064937,0.06860083,0.0062456834,0.13720167,0.6235967,0.24226014,0.1302785724401474,cell_11776,Erythroid1,7.3475533,13.734608
647,Myo1b,0.0,0.008378996,0.06855823,0.007363813,0.13711646,0.62374073,0.24231608,0.1302785724401474,cell_11780,Blood progenitors 2,5.3542714,13.583621
648,Myo1b,0.0,0.017138153,0.06826457,0.015058425,0.13652913,0.62473464,0.24270158,0.1302785724401474,cell_11783,Blood progenitors 2,2.1419947,14.671934
649,Myo1b,0.0045382264,0.035597675,0.070452884,0.03269175,0.13468157,0.628495,0.2433895,0.1302785724401474,cell_11788,Blood progenitors 2,4.445143,14.673499
650,Myo1b,0.039910488,0.14815739,0.08811867,0.14261658,0.12239058,0.6508116,0.2501111,0.1302785724401474,cell_11789,Haematoendothelial progenitors,-1.4278356,11.480776
651,Myo1b,0.0054943645,0.0,0.07229015,0.0017159588,0.1370235,0.624625,0.24186316,0.1302785724401474,cell_11796,Blood progenitors 2,5.5647044,14.639677
652,Myo1b,0.0096978415,0.008857546,0.07462992,0.010825276,0.13594475,0.627005,0.24218173,0.1302785724401474,cell_11799,Blood progenitors 2,5.5019364,14.671858
653,Myo1b,0.024196444,0.15069202,0.07839782,0.13960463,0.1240156,0.64525425,0.2507608,0.1302785724401474,cell_11800,Blood progenitors 1,0.45722368,13.135968
654,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_11801,Erythroid1,7.440617,13.578867
655,Myo1b,0.0,0.015560278,0.068320565,0.013672595,0.13664113,0.62454444,0.24262838,0.1302785724401474,cell_11802,Blood progenitors 2,6.107317,14.83227
656,Myo1b,0.0070126234,0.12105449,0.06858816,0.10824796,0.12763134,0.6388862,0.24859333,0.1302785724401474,cell_11813,Blood progenitors 1,1.6671212,13.9044895
657,Myo1b,0.0,0.012271058,0.06842774,0.010783269,0.13685548,0.6241819,0.24248749,0.1302785724401474,cell_11816,Blood progenitors 2,5.3008947,14.749712
658,Myo1b,0.060726468,0.19461718,0.09902546,0.18999858,0.11670548,0.66046154,0.25354752,0.1302785724401474,cell_11820,Haematoendothelial progenitors,-1.0003513,11.683975
659,Myo1b,0.007125812,0.0065057287,0.07309084,0.007948306,0.13639033,0.6259324,0.24211302,0.1302785724401474,cell_11821,Blood progenitors 2,4.4921865,14.66758
660,Myo1b,0.0,0.010933138,0.068473496,0.0096078925,0.13694699,0.6240272,0.2424274,0.1302785724401474,cell_11824,Erythroid1,5.9769597,13.403003
661,Myo1b,0.0105556,0.0064960746,0.075242706,0.009019291,0.13599308,0.62704843,0.24205999,0.1302785724401474,cell_11829,Erythroid1,6.855876,12.7863655
662,Myo1b,0.014047321,0.05594583,0.07567473,0.053564284,0.13215762,0.6337727,0.24427016,0.1302785724401474,cell_11830,Blood progenitors 2,1.8622283,14.531755
663,Myo1b,0.0,0.03476934,0.0676342,0.030537084,0.1352684,0.62682724,0.24344762,0.1302785724401474,cell_11835,Blood progenitors 2,2.3734145,14.927361
664,Myo1b,0.0,0.0040490474,0.06870365,0.0035588592,0.1374073,0.6232493,0.24212521,0.1302785724401474,cell_11841,Erythroid1,6.671158,11.986652
665,Myo1b,0.0,0.015668483,0.0683155,0.0137676215,0.136631,0.6245616,0.24263506,0.1302785724401474,cell_11851,Blood progenitors 2,2.1903472,14.838188
666,Myo1b,0.0066065756,0.049234767,0.07123734,0.045311105,0.13342854,0.6307386,0.24402165,0.1302785724401474,cell_11865,Blood progenitors 2,2.1305501,14.867486
667,Myo1b,0.0,0.013651997,0.06838218,0.011996369,0.13676436,0.62433606,0.2425474,0.1302785724401474,cell_11885,Blood progenitors 2,5.550802,14.447773
668,Myo1b,0.005367843,0.058066417,0.070147246,0.05266212,0.13294724,0.63124716,0.24449635,0.1302785724401474,cell_11889,Blood progenitors 2,1.9356239,14.539743
669,Myo1b,0.0046686353,0.05813343,0.0697147,0.052499376,0.13303797,0.630985,0.24450561,0.1302785724401474,cell_11896,Blood progenitors 2,4.440652,14.663704
670,Myo1b,0.011107786,0.044232823,0.07426788,0.04234975,0.13333476,0.63150036,0.24372675,0.1302785724401474,cell_11900,Blood progenitors 2,4.3203216,14.231652
671,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_11903,Blood progenitors 2,5.283583,15.027366
672,Myo1b,0.0,0.042045478,0.067383625,0.036921337,0.13476725,0.6276267,0.24374281,0.1302785724401474,cell_11914,Blood progenitors 2,5.9062924,14.406642
673,Myo1b,0.006914072,0.037461672,0.07188782,0.03507809,0.13429953,0.6294449,0.24342722,0.1302785724401474,cell_11920,Blood progenitors 2,3.3064225,15.09416
674,Myo1b,0.0045680497,0.06342406,0.06946859,0.057103932,0.13268572,0.6314823,0.24477926,0.1302785724401474,cell_11921,Blood progenitors 2,2.443326,14.998565
675,Myo1b,0.0044361907,0.017974667,0.07101032,0.01718338,0.1359271,0.62640023,0.2426417,0.1302785724401474,cell_11928,Blood progenitors 2,3.9123888,15.303507
676,Myo1b,0.018484712,0.03920924,0.07907474,0.040288366,0.13288431,0.6331851,0.24346282,0.1302785724401474,cell_11932,Blood progenitors 2,3.5783498,15.253836
677,Myo1b,0.023729853,0.20573494,0.075882375,0.18694517,0.11964887,0.6466042,0.25724056,0.1302785724401474,cell_11933,Blood progenitors 1,0.6546024,13.415645
678,Myo1b,0.05970137,0.2561694,0.09579119,0.24249616,0.111717574,0.6622618,0.26109448,0.1302785724401474,cell_11937,Haematoendothelial progenitors,-1.7839102,12.950126
679,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_11942,Blood progenitors 2,5.363987,15.447425
680,Myo1b,0.0419151,0.26382914,0.08456582,0.2428671,0.112804,0.65614945,0.26315004,0.1302785724401474,cell_11954,Haematoendothelial progenitors,-0.89331055,13.928964
681,Myo1b,0.003450305,0.0031241255,0.07090394,0.0038230754,0.1370613,0.6242978,0.24202539,0.1302785724401474,cell_11955,Blood progenitors 2,5.2768846,14.75616
682,Myo1b,0.0057585174,0.008067992,0.072176695,0.008892455,0.13643935,0.62568116,0.24220021,0.1302785724401474,cell_11959,Blood progenitors 2,5.2412047,14.354295
683,Myo1b,0.007992565,0.06766107,0.07146788,0.061904483,0.13201031,0.6330503,0.24493955,0.1302785724401474,cell_11969,Blood progenitors 2,3.5043304,15.51919
684,Myo1b,0.014111476,0.032339487,0.07665956,0.032859277,0.1339978,0.630808,0.24310993,0.1302785724401474,cell_11970,Blood progenitors 2,3.8063152,15.043609
685,Myo1b,0.0037448835,0.0038168817,0.07106934,0.004524203,0.13698742,0.6244569,0.24204983,0.1302785724401474,cell_11976,Blood progenitors 2,6.231142,14.397762
686,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_12032,Erythroid1,6.376654,12.406486
687,Myo1b,0.007384932,0.0,0.0734744,0.0023087538,0.13679644,0.62526065,0.24183397,0.1302785724401474,cell_12033,Blood progenitors 2,4.839788,14.904011
688,Myo1b,0.011828233,0.0,0.076255724,0.0037066129,0.1362682,0.6267399,0.24176593,0.1302785724401474,cell_12038,Erythroid1,8.142513,12.150516
689,Myo1b,0.0,0.033798367,0.06767745,0.029685084,0.1353549,0.6266811,0.24340126,0.1302785724401474,cell_12051,Blood progenitors 2,2.585366,14.830072
690,Myo1b,0.0065511498,0.029679883,0.071949966,0.028130114,0.13491407,0.6283531,0.24312682,0.1302785724401474,cell_12066,Blood progenitors 2,3.5434737,14.983186
691,Myo1b,0.010371109,0.019371554,0.07470411,0.02028017,0.13518313,0.6283928,0.2426186,0.1302785724401474,cell_12076,Blood progenitors 2,2.5327659,15.084514
692,Myo1b,0.0075384816,0.0,0.07357022,0.0023569593,0.1367774,0.62531406,0.24183151,0.1302785724401474,cell_12079,Blood progenitors 2,5.0686646,15.195156
693,Myo1b,0.02542819,0.08323908,0.081771165,0.08115567,0.12896459,0.6401808,0.24562319,0.1302785724401474,cell_12081,Blood progenitors 1,0.9363623,13.69904
694,Myo1b,0.0,0.0076997094,0.0685812,0.0067669437,0.1371624,0.6236631,0.24228592,0.1302785724401474,cell_12083,Blood progenitors 2,5.2778063,14.399887
695,Myo1b,0.0,0.006867158,0.06860873,0.0060353745,0.13721746,0.62357,0.24224977,0.1302785724401474,cell_12085,Blood progenitors 2,4.4552774,15.499163
696,Myo1b,0.0,0.0,0.06883845,0.0,0.1376769,0.622794,0.24194846,0.1302785724401474,cell_12087,Erythroid1,6.995843,14.000475
697,Myo1b,0.0073331622,0.007683547,0.07318539,0.009048965,0.13629591,0.62612075,0.24215513,0.1302785724401474,cell_12090,Blood progenitors 2,5.2684684,15.098272
698,Myo1b,0.016040452,0.02005438,0.078203455,0.022679169,0.13443927,0.6304851,0.2425249,0.1302785724401474,cell_12096,Blood progenitors 2,3.9888847,15.633994
699,Myo1b,0.009608657,0.054340277,0.07298948,0.050740167,0.13283402,0.63196933,0.24424969,0.1302785724401474,cell_12098,Blood progenitors 1,1.3457227,14.120607
700,Myo1b,0.011991831,0.054083828,0.074454345,0.05127453,0.13251458,0.6328933,0.24421616,0.1302785724401474,cell_12101,Blood progenitors 2,3.1077883,15.06966
701,Myo1b,0.00855483,0.10004276,0.07055549,0.09040865,0.12944633,0.63648266,0.24702652,0.1302785724401474,cell_12105,Blood progenitors 2,1.623486,14.169819
702,Myo1b,0.0,0.030914193,0.067792855,0.027153816,0.13558571,0.6262898,0.24327841,0.1302785724401474,cell_12108,Blood progenitors 2,2.577769,15.018115
703,Myo1b,0.0,0.012807306,0.06841005,0.011254352,0.1368201,0.62424177,0.24251075,0.1302785724401474,cell_12112,Blood progenitors 2,5.484724,14.775134
704,Myo1b,0.050919622,0.09144936,0.09758548,0.09666903,0.12626928,0.6468541,0.24601826,0.1302785724401474,cell_12127,Haematoendothelial progenitors,-1.0730741,11.164787
705,Myo1b,0.094529964,0.2297758,0.11779592,0.23225915,0.11026345,0.67419404,0.2557486,0.1302785724401474,cell_12128,Haematoendothelial progenitors,-0.93918246,10.397922
706,Myo1b,0.0,0.024909483,0.06800065,0.021882499,0.1360013,0.6256209,0.24303871,0.1302785724401474,cell_12135,Blood progenitors 2,3.6110597,15.453966
